﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:16HixADiBNDayJ237F8ag0,Knights,Crystal Castles,Crystal Castles,1,11,193706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:02F04GxKOKHIvmf5nfsBrI,Love And Caring,Crystal Castles,Crystal Castles,1,12,138920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:3YUjN9dnrtUZlvFe0K6xLL,Through The Hosiery,Crystal Castles,Crystal Castles,1,13,186920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:5MVcClattso5nNUvEH8Sn8,Reckless,Crystal Castles,Crystal Castles,1,14,208400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:2CqKxCQ9lDniGPWVfyCo2c,Black Panther,Crystal Castles,Crystal Castles,1,15,177173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:70ObidosunvN8jTLZuZQWO,Tell Me What To Swallow,Crystal Castles,Crystal Castles,1,16,136853,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:26:15Z
spotify:track:02F04GxKOKHIvmf5nfsBrI,Love And Caring,Crystal Castles,Crystal Castles,1,12,138920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:35:17Z
spotify:track:3YUjN9dnrtUZlvFe0K6xLL,Through The Hosiery,Crystal Castles,Crystal Castles,1,13,186920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:35:17Z
spotify:track:5MVcClattso5nNUvEH8Sn8,Reckless,Crystal Castles,Crystal Castles,1,14,208400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T02:35:17Z
spotify:track:6kiQltmc3xI7IQrHeQDZe3,Century,Big Thief,Century,1,1,187306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-03T03:00:13Z
spotify:track:5T4ALEl2fKZtGM47Pmzr45,Doigts,Françoise Hardy,La question,1,8,105240,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:29Z
spotify:track:4KgVSMKKYOCVhSwTC6u5FH,Viens,Françoise Hardy,La question,1,1,135240,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:4ph6P4p5l1fxbjHjapiVky,La question,Françoise Hardy,La question,1,2,182160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:0mq504iI1SiYXnRifJwl0g,Mer,Françoise Hardy,La question,1,6,127400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:6KbEHeFVcsPVIXGXo4HE5G,La maison,Françoise Hardy,La question,1,9,165800,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:4L21rclJ97jWVSDzTmtyye,Si mi caballero,Françoise Hardy,La question,1,10,185400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:5LSMDnsvdeFKsPJqUWD3k3,Rêve,Françoise Hardy,La question,1,11,182400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T02:24:42Z
spotify:track:4m4Z6Rkz0XJcIrxz9vtMBQ,Starpower,Sonic Youth,Evol,1,3,288573,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T05:53:02Z
spotify:track:0mYaDPgvNkXgXS3TVjuITD,Shadow of a Doubt,Sonic Youth,Evol,1,2,212400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T05:53:08Z
spotify:track:4YhvU7Sj2wsuGvN7gxhGIZ,Secret Girl,Sonic Youth,Evol,1,7,174293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T06:05:10Z
spotify:track:4mShN3gUhKD6JakFCL3aKs,"Madonna, Sean, and Me",Sonic Youth,Evol,1,9,439640,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T06:11:25Z
spotify:track:40yMUaAV1fEX7NUUQ8owoB,In the Kingdom #19,Sonic Youth,Evol,1,4,205000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T09:29:30Z
spotify:track:0eB9O5XdPzpvQLGKpZTy4R,Green Light,Sonic Youth,Evol,1,5,226226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T09:29:30Z
spotify:track:6kbZr3NpwibLveHDowTgw9,Death to Our Friends,Sonic Youth,Evol,1,6,199773,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T09:29:30Z
spotify:track:2YgHihTSqOvg2CXkarC9MK,Marilyn Moore,Sonic Youth,Evol,1,8,244320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T09:29:30Z
spotify:track:2bmjaEt5JzYohO4C8G6sdS,Bubblegum,Sonic Youth,Evol,1,10,169733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T09:29:30Z
spotify:track:2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,Miki Matsubara,Miki Matsubara Best Collection,1,4,312293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-04T18:43:03Z
spotify:track:725Qo3UNbFR9IZKPHQxog6,CA Girl,Angelnumber 8,CA Girl,1,1,157849,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-05T19:47:21Z
spotify:track:4bZnIdaGBf162pZEkxXSgQ,It's Not up to You,Björk,Vespertine,1,3,308933,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-05T23:24:44Z
spotify:track:1t9us2hggVqmnyWz7uG54y,Unison,Björk,Vespertine,1,12,405760,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-05T23:31:51Z
spotify:track:7sZHiFxzN3v7uTeC3BvxHX,Cocoon,Björk,Vespertine,1,2,268093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-05T23:38:21Z
spotify:track:4hJITxAxMvRWUNI9HAcNp1,Samba Pati,Masayoshi Takanaka,スーパー・セレクション,1,1,342866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T06:23:25Z
spotify:track:1DaY26qd83hqn6tu6y0OG0,That's The Way Of The World,Masayoshi Takanaka,スーパー・セレクション,1,2,372133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T06:27:50Z
spotify:track:2y0kqrxxI61QWABdehOUXt,Teenie Weenie Boppie,Free Kitten,Sentimental Education,1,1,182066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T17:35:29Z
spotify:track:5haJIWILIqSf4DIyEQXhbl,Harvest Spoon,Free Kitten,Nice Ass,1,1,162733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T17:38:02Z
spotify:track:2pGasl0oroCEE2PoAQByZa,Call Back (Episode XXI),Free Kitten,Nice Ass,1,6,180706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T17:48:39Z
spotify:track:1uNJKefjjhniNoMUdXb0rX,What's Fair,Free Kitten,Nice Ass,1,4,173800,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-06T17:50:31Z
spotify:track:11vBOBMoTrSWKrT9gYmzf2,La Bambola,Ennio Morricone,Veruschka,1,3,139173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T09:10:04Z
spotify:track:42hDrA9GTkuvpxjLtAshct,Tired Of Sex,Weezer,Pinkerton,1,1,181706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T15:53:55Z
spotify:track:1VfOsDXt5bhEtgoyv6cp2M,Ping Pong- Demo,Stereolab,Mars Audiac Quintet (Expanded Edition),1,23,175816,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T16:49:32Z
spotify:track:6JiBDa1AyjzEHY3OdFUqqm,Transporté Sans Bouger - Demo,Stereolab,Mars Audiac Quintet (Expanded Edition),1,27,129400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T16:58:37Z
spotify:track:4CvuYYCQKWNTkKY0F7ODBv,Transona Five - Demo,Stereolab,Mars Audiac Quintet (Expanded Edition),1,26,90063,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T17:05:32Z
spotify:track:5ocoeyHv7zDnToRhi7KkyW,Transona Five,Stereolab,Mars Audiac Quintet,1,3,332200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T17:06:13Z
spotify:track:2T5nMMT63NKhi4NDGwPmjZ,The Stars Our Destination - Demo,Stereolab,Mars Audiac Quintet (Expanded Edition),1,24,79092,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-07T17:55:48Z
spotify:track:2dQYeaXvwbABQ99BP711bv,Three-Dee Melodie,Stereolab,Mars Audiac Quintet,1,1,302293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T00:22:16Z
spotify:track:74SUn8w4lYSwgOGPvVZiEo,Gallowdance,Lebanon Hanover,Tomb for Two,1,5,292600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:16:34Z
spotify:track:67jbtTSOxZry265FykrSak,Alien,Lebanon Hanover,Let Them Be Alien,1,1,288830,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:17:42Z
spotify:track:5BtVjXzqT3jZINyPJAfjti,Gravity Sucks,Lebanon Hanover,Let Them Be Alien,1,2,247849,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:23:48Z
spotify:track:4gxjnxwk7UZQKytMO2C5nd,My Favorite Black Cat,Lebanon Hanover,Let Them Be Alien,1,4,238193,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:34:49Z
spotify:track:4XmsNZ5VOjg13b8fmXxUlU,Du Scrollst,Lebanon Hanover,Let Them Be Alien,1,6,185864,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:42:58Z
spotify:track:7DcNELtSnShuZQzA59Hr16,Ebenholz,Lebanon Hanover,Let Them Be Alien,1,9,168437,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T04:55:13Z
spotify:track:01OXa5tVuCssU6j8TY7kxr,Words,Low,I Could Live In Hope,1,1,348800,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T05:35:35Z
spotify:track:3kfyf559TiZFKCwSRu9mSq,So Tired - Single Version,Slowdive,Souvlaki,2,2,244173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T23:37:19Z
spotify:track:5VWYML5XuyozsJgvMvuHxn,Moussaka Chaos - Single Version,Slowdive,Souvlaki,2,3,385106,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T23:45:30Z
spotify:track:6miIARA5Cy9g3KBIq0OoTH,In Mind - Single Version,Slowdive,Souvlaki,2,4,226026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T23:48:43Z
spotify:track:26avSGODc1k1TpY3OodgN3,Good Day Sunshine - Single Version,Slowdive,Souvlaki,2,5,308920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-08T23:54:45Z
spotify:track:009fTJuFlQ5Rx37dtQBYij,Slide,Low,I Could Live In Hope,1,4,229840,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-09T15:07:17Z
spotify:track:3SFALY489dUyDEuZnjBksL,The Way of Love - Remasterisé en 2016,Françoise Hardy,En anglais (Remasterisé en 2016),1,9,155266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-13T22:23:12Z
spotify:track:30psYiKdiHtjjrI2H0Wlh9,Addicted to Love,Sonic Youth,The Whitey Album,1,11,226466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-15T03:03:33Z
spotify:track:7q8sUaaTLX7KMKg8NgBcyc,Punk Rock:,Mogwai,Come On Die Young,1,1,128824,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-15T20:41:45Z
spotify:track:0Cdtl4oGxFwdx4cNrKIi6b,Is It Any Wonder,The Chameleons,Tony Fletcher Walked on Water EP,1,1,341986,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-15T21:03:16Z
spotify:track:5O1hmfAdaFg3C4TLog8I4D,Swamp Thing,The Chameleons,Strange Times,1,5,356973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-15T21:06:34Z
spotify:track:52Gqej5dVc0qS59OEwrMhQ,Helium,Newmoon,Space,1,1,247924,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-15T21:26:22Z
spotify:track:2RacbDNKHsntFB3wQsMyxw,Felt Up,Skeptics,Amalgam,1,2,243866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T06:42:09Z
spotify:track:0jyPF3jd6PgkziytfhrmcS,And We Bake,Skeptics,Amalgam,1,1,270826,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T06:42:14Z
spotify:track:53MLkdTH8islfZ5iBC2Mln,Threads,Skeptics,Amalgam,1,7,250426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T07:23:23Z
spotify:track:2Ah2HgJVGs0pwRikAfakIj,Sheen Of Gold,Skeptics,Amalgam,1,9,309173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T07:35:30Z
spotify:track:0DcarYNpqgwkrOpkKyQoBQ,No Puedo Más,Graciela Mauri,Graciela,1,6,144796,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T07:51:46Z
spotify:track:0uEWSOLHUHpvJbV8bnW3UH,Auckland Is Burning,Die! Die! Die!,Die! Die! Die!,1,4,194066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:02:26Z
spotify:track:3gm846arMb9vsg2NxfEosb,"Oblivious, Oblivion",Die! Die! Die!,Harmony,1,1,164093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:02:59Z
spotify:track:5N3AaQ8DuDAud7g2dMID06,Walking Off A Cliff Again - 2016 Remastered,The Mint Chicks,Crazy? Yes! Dumb? No! (2016 Remastered),1,5,130731,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:09:00Z
spotify:track:5GjzCBuLy1rN5hEwWfPeCJ,SB-06,Unknown Mortal Orchestra,SB-06,1,1,1142213,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:18:55Z
spotify:track:5KBKqxYY263Tr0haAu3fMz,Sometimes,My Bloody Valentine,Loveless,1,8,319226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:30:12Z
spotify:track:7nwzuHFo2zuzq1daebNi23,Super Falling Star,Stereolab,Peng!,1,1,196360,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:30:20Z
spotify:track:01V0Tau0s8AQkUm6ae1rEF,Into The Light,Siouxsie and the Banshees,Juju,1,2,253920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:31:32Z
spotify:track:3AASTYWf8pLMdBj2ZIAMBx,Fourth of July,Galaxie 500,This is Our Music,1,1,338506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:39:04Z
spotify:track:3L0Z1mE3rBGWkq7rSyCxvm,Need To Be,Stereolab,Margerine Eclipse,1,2,289426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:40:52Z
spotify:track:29rx2LiCOpZ6PYFc8l4M3z,Moby Octopad,Yo La Tengo,I Can Hear The Heart Beating As One,1,2,348693,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:47:54Z
spotify:track:2oub2DQlG2Xc5Pj82qH7oA,I Love You Golden Blue,Sonic Youth,Sonic Nurse,1,9,422293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:50:17Z
spotify:track:0IciIXnpjOymXbUozDSMTT,Return To Hot Chicken,Yo La Tengo,I Can Hear The Heart Beating As One,1,1,99733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T11:58:40Z
spotify:track:3uD0MyPsS8HsWfzyw0EAQ3,Sugarcube,Yo La Tengo,I Can Hear The Heart Beating As One,1,3,201000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T12:05:35Z
spotify:track:6dporgDSehgHIWcYLoXoS0,We're An American Band,Yo La Tengo,I Can Hear The Heart Beating As One,1,15,385466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:00:50Z
spotify:track:5KxU3upuFQW3MVPhs6pE2F,Damage,Yo La Tengo,I Can Hear The Heart Beating As One,1,4,279200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:2l8vspflBOmVf67St6sZ5N,Deeper Into Movies,Yo La Tengo,I Can Hear The Heart Beating As One,1,5,323133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:4flXJxu0RsHCWUPzooAdjg,Shadows,Yo La Tengo,I Can Hear The Heart Beating As One,1,6,147040,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:2BtG634C7ETzvKWWaLHWHV,Stockholm Syndrome,Yo La Tengo,I Can Hear The Heart Beating As One,1,7,171093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:4R7kumtHnf5SsKyPYrVO5r,Autumn Sweater,Yo La Tengo,I Can Hear The Heart Beating As One,1,8,318373,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:6GVhBryYX0XVLj7o0cZudx,Little Honda,Yo La Tengo,I Can Hear The Heart Beating As One,1,9,187093,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:0jgsq6l1yMZIlJX4AFXAgA,Green Arrow,Yo La Tengo,I Can Hear The Heart Beating As One,1,10,343800,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:1r8PtoHnru1m7yU2isQhAx,One PM Again,Yo La Tengo,I Can Hear The Heart Beating As One,1,11,145666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:6FP5lgnLUMCFkJ7TG4aPFr,The Lie and How We Told It,Yo La Tengo,I Can Hear The Heart Beating As One,1,12,199266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:6OGjWY39HlMdrF5bNeikkG,Center of Gravity,Yo La Tengo,I Can Hear The Heart Beating As One,1,13,162306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:68MAhp8DYPyAE5mQkM6U9v,Spec Bebop,Yo La Tengo,I Can Hear The Heart Beating As One,1,14,640560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:0Rr1IrRiPyCurxicOXwBhz,My Little Corner of the World,Yo La Tengo,I Can Hear The Heart Beating As One,1,16,145573,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-16T21:17:19Z
spotify:track:2iZHbEXfRYmvZ3op4WgkTW,Trash,New York Dolls,New York Dolls,1,6,188306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T01:08:37Z
spotify:track:14JJisJPl27K4OE2zeRqgX,Search And Destory,The Stooges,The Life Aquatic With Steve Zissou,1,13,207306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T01:08:50Z
spotify:track:6pH1ax493xc9tcpSOyajat,Lonely Planet Boy,New York Dolls,New York Dolls,1,4,248866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T01:20:33Z
spotify:track:2OQS3xvoKKSayJMJT8dVuZ,Trash,New York Dolls,New York Dolls,1,6,188306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T01:20:40Z
spotify:track:5OGfBbWmRRkDiZiJbu5WIr,Blank Generation - 2013 Remaster,Richard Hell,Spurts: The Richard Hell Story (2013 Remaster),1,4,167840,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T01:24:56Z
spotify:track:3utG7uK9ERDILMsIQwJRHb,Subway Train,New York Dolls,New York Dolls,1,8,260226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T03:44:08Z
spotify:track:3LslBdXSdbpjlQsXAG4Gbg,Big Day Coming,Yo La Tengo,Painful,1,1,425466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T15:59:02Z
spotify:track:6zqfL2Io4GGtVTz1Agrow1,Nowhere Near,Yo La Tengo,Painful,1,5,363973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-17T18:51:05Z
spotify:track:5pZHQuTA3HTmtB61UiK2es,Into the Groovey,Sonic Youth,The Whitey Album,1,16,276466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-18T22:50:43Z
spotify:track:0wi4iE5JrJ2gorGHTKJUnS,Tuff Titty Rap,Sonic Youth,The Whitey Album,1,15,39306,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-20T06:37:03Z
spotify:track:7nzMU6ive8Zpv6Puqid46W,Пачка сигарет,Kino,Звезда по имени Солнце,1,6,266017,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-21T23:22:10Z
spotify:track:6EYUZdDVScNWjJfIwAtSEg,"Закрой за мной дверь, я ухожу",Kino,Группа крови,1,2,256096,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-21T23:23:29Z
spotify:track:4g87T7h8coshsA1zJjFFbG,Звезда по имени Солнце,Kino,Звезда по имени Солнце,1,2,225666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-21T23:29:11Z
spotify:track:1SCwVUbxOrqU7NADHm7x7j,Кукушка,Kino,Чёрный альбом,1,5,398658,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-21T23:49:54Z
spotify:track:4fFhOaA4BlteLhzWBCn0ya,Группа крови,Kino,Группа крови,1,1,284002,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-21T23:51:37Z
spotify:track:48vSAJcaqbOUdX6kHMLFt9,"Мама, мы все сошли с ума",Kino,Группа крови,1,5,247260,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T01:30:26Z
spotify:track:26sgqMLFOhRrryoaPovlI2,Спокойная ночь,Kino,Группа крови,1,4,364009,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T03:32:39Z
spotify:track:2vBHftAh1STUrLFMrND3hK,One Wish,Hiroshima,Best Of Hiroshima,1,4,289160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T09:46:18Z
spotify:track:3qs6AxyA5iph8GgbWe3Gst,Lion Dance,Hiroshima,Hiroshima,1,1,347560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T09:51:50Z
spotify:track:6km7y3wus1KuwiBheElge0,Kokoro,Hiroshima,Hiroshima,1,3,398026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T09:56:29Z
spotify:track:30JvlSd6MRXFXu5Bf52wgJ,Da-Da,Hiroshima,Hiroshima,1,5,391400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T17:53:15Z
spotify:track:6XhKsG9wOhrRZtXjT7dOPQ,"Never, Ever",Hiroshima,Hiroshima,1,6,234333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T17:54:48Z
spotify:track:5fhHrTuTC35qiDZNZCbZa1,Keep Your Head,The B.L.U.N.T.E.D. Crew,The Triangle,1,11,336400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-22T23:49:04Z
spotify:track:58wyLebRKqPivKh8oPPtNR,Shadow (Runway Mix),Chromatics,Shadow (12 Inch Mixes),1,2,488101,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T04:13:11Z
spotify:track:01b6NMc5nmuV12rHBaSDA1,I Don't Suppose I'll Get A Second Chance,Another Sunny Day,London Weekend,1,13,145333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:50:42Z
spotify:track:5GKlF2rut6tWrvh5kpKFxN,Anorak City,Another Sunny Day,London Weekend,1,1,138160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:5Z65BlLozYrVXTleLuvWuW,I'm In Love With A Girl Who Doesn't Know I Exist,Another Sunny Day,London Weekend,1,2,98706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:7gqEzd6yZQSNWnVdLJy274,Things Will Be Nice,Another Sunny Day,London Weekend,1,3,114133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:4BCBuvcqusyI3SQfT3gDWB,The Centre Of My Little World,Another Sunny Day,London Weekend,1,4,156666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:176KbWrTXfTHxrBJS5E9Qo,"What's Happened To You, My Dearest Friend?",Another Sunny Day,London Weekend,1,5,179760,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:1ZHJgzyGnandG7n4P7F7Vu,Can't You Tell It's True?,Another Sunny Day,London Weekend,1,6,110066,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:2pRKRSuxSSfEiyW6eEmYoJ,Impossible,Another Sunny Day,London Weekend,1,7,171866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:3eS1455bVYxlkk1a2GVTaQ,You Should All Be Murdered,Another Sunny Day,London Weekend,1,8,278440,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:4rCEB2yKgYHxH9fB5pxQVI,Horseriding,Another Sunny Day,London Weekend,1,9,155893,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:1FUAALGVRlKyZHvKv2bxDR,Green,Another Sunny Day,London Weekend,1,10,209973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:4w8bpxe4Qqy07Bzpuwc9SF,Rio,Another Sunny Day,London Weekend,1,11,173226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:4zYRsQUqDa9NNny4oQrKmu,The Very Beginning,Another Sunny Day,London Weekend,1,12,272906,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:1TOQIqxLlbxBFaQ2MzeWTw,New Year's Honours,Another Sunny Day,London Weekend,1,14,217666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-24T22:59:36Z
spotify:track:4b6Vfi3nqr6B3BJKkwLmJr,So Far To Go - Instrumental,J Dilla,The Shining Instrumentals,1,6,336853,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-26T11:53:31Z
spotify:track:1MD4tX2g5hx0D2WQ6JsC2m,These Days,Nico,Chelsea Girl,1,2,210666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-05-26T13:43:50Z
